drama_id,drama_name,drama_cover_url,drama_desc,drama_tags,talent_name,category_name,video_num,last_num_position
1867879335049076737,原罪,https://spider-oss.hobby666.com/prod/hobby_weibo_animation/images/480x270_e0cb5aab95f3fa2ec9e4ec9f4d257855.jpg,本剧讲述了不敢摘手套的法医戴屿和不敢开枪的刑警郑铭，联手打击犯罪，一同成长的故事。湖底惊现无头女尸，唯一的证人发现了消失的头颅后竟离奇失踪，警方苦寻证人下落，却又发现一具陈年白骨。女大学生夜爬遇害，同行好友各怀鬼胎，凶手偷天换日引发血案。器官贩卖团伙头目被人摘肾，缺失的肾竟然出现在了受害人体内。断指魔头谋财害命，病床上的儿子生命垂危。戴屿跳河英雄救美，被救的女孩不久后疑似自杀，案发现场竟出现了两个长得一模一样的嫌疑人。盲女身中剧毒被碎尸，嫌疑人开启怪异倒数，引戴屿入局。生死时刻，郑铭竟开枪射向戴屿。,"2024,悬疑,短剧,王皓轩,陈寰,钱泳辰",,,25,25.0
1867879376141099010,嗨1995,https://spider-oss.hobby666.com/prod/hobby_weibo_animation/images/480x270_65c9bab1373d184a2aaf0e70f8ac0c59.jpg,一部有点小包袱的东北爽剧，讲述了一个属于成年人的童话故事：遭受打击对生活失去信心的中年男子张大宝，意外回到年轻时的1995年遇到了22岁的自己，在经历了一系列碰撞之后，两人决定携手弥补旧日遗憾，重塑全新人生。,"2024,穿越,短剧,张维伊,吴佳怡,董璇",,,35,35.0
1867879583469314049,暗夜与黎明,https://image.hobby666.com/om/content/2025-01-03/1125x2436_4b167714-3733-4a7e-954c-fe28a715e8a4.jpeg,一九四三年，一场震惊沪上的爆炸案让中共地下党员路正阳与旧警察林少白初次交锋，各显身手。六年后，上海解放，路正阳成为上海市公安局反特战线上的一名骨干，面对严峻的反特斗争形势，路正阳在领导的支持下，经过严格甄别，大胆启用了有“上海百事通”之称的旧警察林少白。两人结为搭档，连续破获了保密局上海特别站老牌特务郑兰亭一手策划的“金库大劫案”“伪造假币案”“潜伏电台案”等大案，彻底挫败了隐藏在暗处的敌特分子的阴谋。在办案过程中，路正阳、林少白从摩擦不断到逐渐建立信任，直到成为生死与共的战友。,"2024,剧情,现代,陈哲远,聂远,邢菲",电影,,38,38.0
1867881337332039681,我是刑警,https://image.hobby666.com/om/content/2025-01-03/1125x2436_b7b34ecf-fc3c-488d-aa35-b2edeb82555b.jpg,谨以此片向七一勋章获得者、全国公安系统一级英模崔道植，全国公安系统一级英模、最美奋斗者、刑侦专家乌国庆，以及奋战在基层一线的广大刑侦民警致以崇高的敬意。90年代的中昌省河昌市，基层民警秦川凭借自身努力求学深造，终于如愿成为一名刑警。在师父高建设、好友叶茂生壮烈牺牲后，秦川更加坚定了自己捍卫正义，制裁犯罪分子的决心，先后参与侦破多起案件，逐渐成长为中昌刑侦队伍中的优秀代表。刑侦事业需要培养新人，中昌省公安厅特邀刑事技术专家曹忠恕被秦川的才干和专注所打动，首席刑侦专家武英德更是经过严格考察，收秦川为徒。在疑难积案、恶性大案的侦破过程中，武英德、曹忠恕和秦川、陶维志、李文、赵飞等老中青三代刑警共同努力，用实战培养了一批更加现代化、专业化的年轻刑侦干警。一线刑警们对于刑侦事业的执着与投入，也感染着他们的下一代，实现着警魂的薪火相传。,"2024,警匪,罪案,于和伟,富大龙,丁勇岱",电影,,38,38.0
1867881460925595650,大梦归离,https://image.hobby666.com/om/content/2025-01-03/1125x2436_2ed9dacc-5818-4b3b-8527-b06a68e090a6.png,桢沅年间，因掌管人、妖两界的白泽神女意外身亡，白泽令不知所踪，妖兽在人间肆意流窜，作恶多端，且发生越来越多血腥凶案。此时已化为人形的百妖之首“朱厌”化名赵远舟，主动“投诚”，提出协助朝廷组建缉妖司，缉妖平乱。文潇带着对赵远舟的防备与怀疑加入缉妖司，与青梅竹马的缉妖司领事、精通探案和剑术的卓翼宸；曾是崇武营猎妖人的高冷弓箭手裴思婧；精通医术善良且怂的神童大夫白玖一道，组成了缉妖司捉妖小队，《山海经》中所记载的妖兽一一出现在众人面前。在破案过程中，众人逐渐发现妖兽作恶背后的残酷真相。一边是天下大任，一边是爱人归于尘土，缉妖小分队坚不可摧的情谊、大荒顶级妖兽与神女的爱情是否能打破这种两难抉择？,"2024,古装,奇幻,侯明昊,陈都灵,田嘉瑞",电影,,34,34.0
1867881508262510594,深潜,https://image.hobby666.com/om/content/2025-01-03/1125x2436_c4663e71-bb86-48b6-94a9-8f310a9af2b5.jpg,抗日战争时期，日军为顺利占据长沙，启用潜伏在中国15年的战略特工“黑执事”，实施策划已久的战略欺骗计划。中共地下党党员云慕之在调查“黑执事”的过程中被杀。其子云弘深在不知父亲真实身份的情况下追查凶手，被卷进“黑执事”早已布下的陷阱中。在云弘深迷茫无助之时，父亲生前好友给了他极大地帮助和保护，他终于识破了对手的骗局。在共产党的领导下，云弘深和爱国青年闻夜鸣联手，局中设局，步步为营，在国恨面前放下家仇，将自己设为死棋，挖出了深藏在国军内部的日本战略特工，扭转了战局，为取得第一次长沙会战的胜利做出了极大的贡献。,"2024,谍战,悬疑,成毅,颖儿,刘欢(演员)",电影,,38,38.0
1867881528030265346,夜未央,https://spider-oss.hobby666.com/prod/hobby_weibo_animation/images/480x270_2ce735fbc270ec54c250815a222517ee.jpg,只手遮天的皇叔夜北辰，常常夜不能寐发疯地想着一个人：上官未央，他的侄媳。前世，夜北辰本想默默守护，却换来上官未央一身红衣，含恨射杀自己后坠落城墙的结局，他的心也宛如跌入万丈深渊，所以他痛苦不甘，懊悔自己的成全。于是，偏执成狂的夜北辰不惜以命换命，也要强行扭转乾坤，换得再见一面，再爱一次的机会！今生，上官未央重生归来，却被前世仇人夜北辰强取豪夺，霸道掌控！殊不知，夜北辰这一世为爱疯魔，将侄媳变成了自己的妻！他宁愿做上官未央眼中千刀万剐的魔鬼，也要护她周全。二人深陷爱恨纠缠，如宿命般至死难休，隔着最致命的误会，也在无人知晓的角落，藏着最深沉的爱，可惜两世痴情换来的却是最无解的结局……,"2024,古装,短剧,张赫,梁婧娴,王钧浩（演员）",,,30,30.0
1867881558610935810,猎罪图鉴,https://spider-oss.hobby666.com/prod/hobby_weibo_animation/images/480x270_4d4915a5444e291a5d57bf9f5940b171.jpg,该剧讲述了因一起尘封旧案而结怨的模拟画像师沈翊和刑警队长杜城，在机缘巧合下被迫搭档，两人联手侦破多起离奇疑案，共同追踪谜底真相的故事。,"2022,悬疑,罪案,檀健次,金世佳,张柏嘉",,,20,20.0
1867881618207801345,月光变奏曲,https://image.hobby666.com/om/content/2025-01-03/1152x2048_96c7e2da-3375-49de-9d33-c2b50ae59782.jpeg,新晋大神昼川一向宣称网络时代编辑已死，不料却遇到初入茅庐的灵魂捕手——元月社小编辑初礼。这个小姑娘不但怼天怼地怼大神，昼川还意外发现她居然是自己交心多年的线上网友猴子君。被书粉称为温润如玉公子川的昼川，在初礼口中却成了人前人后两副面孔的戏子老师。元气少女和戏子老师线上线下相爱相杀火花四射，携手做书，共同成长，谱写了一段有怼有甜的恋爱成长故事。,"2021,爱情,偶像,虞书欣,丁禹兮,杨仕泽",电影,,36,36.0
1867881636557881346,西北岁月,https://spider-oss.hobby666.com/prod/hobby_weibo_animation/images/480x270_d96266c04944fd9c9879b84caaf358d3.jpg,“四·一二”反革命政变，白色恐怖下，习仲勋义无反顾投身革命，在渭华起义鼓舞下，领导“两当兵变”。历经磨砺，他与刘志丹、谢子长等开辟陕甘革命根据地，但受杜衡极左错误路线影响，险遭厄运。生死关头，中央红军到达陕北，拯救了陕甘红军。抗战爆发后，党中央以陕甘根据地为出发点，领导敌后战场。习仲勋承担艰巨任务，保卫边区南北大门，获得群众的拥护，毛泽东赞其“始终把党的利益放在第一位”。抗战胜利，国民党挑起内战，习仲勋协同彭德怀指挥延安保卫战，“三战三捷”，为战略决战奠定基础。新中国成立，习仲勋继续主持西北党、政、军全面工作，为大西北建设作出重要的历史功勋，不久后，他调任中央，依依不舍挥别西北群众。,"2024,战争,近代,靳东,于和伟,吴磊",,,39,39.0
1867881687791304706,狂飙,https://image.hobby666.com/om/content/2025-01-03/1125x2436_e5e95588-3a5d-4688-af7a-2dd28bf209e3.jpeg,由金牌导演徐纪周执导，张译、张颂文、李一桐、张志坚、吴刚领衔主演，倪大红、韩童生、李建义特邀主演的中央政法委重点项目。一部扫黑除恶坚决斗争的回忆录，横跨20年的群像叙事全景式展现时代变迁下的黑白较量与复杂人性。,"2023,罪案,警匪,张译,张颂文,李一桐",电影,,39,39.0
1867881845455192066,琅琊榜,https://image.hobby666.com/om/content/2025-01-03/1125x2436_5f509ec4-b13e-48e7-aba6-aebb836bcf78.jpeg,《琅琊榜》是根据海宴同名小说改编的大型古装传奇电视剧。该剧以平反冤案、扶持明君、振兴山河为主线，讲述了“麒麟才子”梅长苏才冠绝伦、以病弱之躯拨开重重迷雾、智博奸佞，为昭雪多年冤案、扶持新君所进行的一系列斗争。梅长苏在国仇家恨、兄弟情义的漩涡中见招拆招、游刃有余，奏出了“江左梅郎”赤子之心下的一曲慷慨悲歌。,"2015,古装,宫廷,胡歌,刘涛,王凯",电影,,54,54.0
1867882061555503105,武林外传,https://image.hobby666.com/om/content/2025-01-03/1125x2436_f954d35f-ed4a-4370-9c78-23a264dbb9d8.jpeg,国内情景喜剧的巅峰之作，一举捧红沙溢，闫妮，姚晨等明星，人物形象各个生动，每集笑点让人捧腹大笑不止。故事讲述了以掌柜的佟湘玉(抠门之极的女店主，风情万种但心地善良，婆婆妈妈又十分鸡贼。)为首的一个客栈班底，这其中有跑堂的白展堂(会点穴、有武功，是个盗贼，想改过自新，其实胆小如鼠)，有打杂的郭芙蓉(她自恃有武功，乱闯江湖，喜欢动手动脚，虽为大侠千金，其实武功不咋的，是个标准的野蛮女友)，有厨子李大嘴(成天幻想学武功当大侠，就是不好好做饭，做出的饭难吃死了)，会算账的吕秀才(常常是子曰不离口，其实是个百无一用的书生，手无缚鸡之力却歪打正着地混来一个“关中大侠”的称号)，有寄宿客栈的祝无双(虽为葵花派武林高手，其实是个常受欺负的弱女子，美丽却没有爱情光顾)，有顽皮少女莫小贝(江湖上传闻是个女魔头，实际上是个爱逃学并且只想吃糖葫芦的小丫头片子)，还有两位捕快，一个老邢，一个小六，每天吵吵着破大案子，其实是俩混日子的糊涂蛋。,"2006,古装,喜剧,闫妮,沙溢,姚晨",电影,,81,81.0
1867883435536809985,苍兰诀,https://image.hobby666.com/om/content/2025-01-03/1125x2436_17596f81-639f-4623-ab83-5533725edc72.jpeg,讲述息兰一族被灭族，神女万年后重生成天界低阶仙女小兰花，无意间复活了困于昊天塔的月尊。为获得自由，东方青苍要牺牲小兰花的神女之魂解开身上咒术封印，在此过程中，这个断情绝爱的东方青苍却爱上了温顺可爱小精怪。,"2022,爱情,言情,虞书欣,王鹤棣,徐海乔",电影,,36,36.0
1867883454205657090,迎风的青春,https://image.hobby666.com/om/content/2025-01-03/1125x2436_4dd3c613-1c3c-4ac0-a2b2-e2601ecf5312.jpeg,17岁的程苗苗和16岁的程芽芽出生在林七油田采油一厂，家里三代都是油田职工，父亲程鹏飞是耳鼻喉科医生，母亲贾代玉是车队后勤，全家从西北搬迁到海边基地河坪镇。九十年代末，苗苗怀揣对外面世界的向往，拉着青梅竹马的发小李肆和闺蜜胡秋敏，打算利用高一暑假开启“去香港迎回归”的冒险行动，却出师不利。另一边，16岁的弟弟程芽芽上后山考古，差点被当成盗墓者。母亲贾代玉十分头疼，这对姐弟也开始了鸡飞狗跳的高中生涯。程苗苗陷入了和李肆的情谊危机，而弟弟程芽芽班上转来通缉犯的女儿袁山青，芽芽第一个站出来为袁山青抵挡了四面八方的敌意。孩子们在变化中迎来了成长。,"2024,青春,家庭,孙千,翟子路,刘琳",电影,,30,30.0
1867883473516232705,大理寺少卿游,https://image.hobby666.com/om/content/2025-01-03/1125x2436_bc48de2c-66ef-4b96-830c-b3c362b65a71.jpeg,故事发生在女皇统治下的神都。唐宫夜宴，受女皇赏识李饼被任命为大理寺少卿。大理寺中陈拾、王七、阿里巴巴、崔倍和孙豹一众人在新任少卿白猫李饼的带领下，拨开神都层层迷雾，在相互扶持中向命运反抗，坚守内心正义。,"2024,古装,悬疑,丁禹兮,周奇,魏哲鸣",电影,,36,36.0
1867883532002988033,一起长大的约定,https://image.hobby666.com/om/content/2025-01-03/1125x2436_11368d51-0aa0-4cbe-ae59-16498e54d6c0.jpeg,故事发生在充满烟火气息的小城麓湘市，平凡少女夏米意外考进市重点一中，机缘巧合之下邂逅了阳光张扬的少年张若熙，沉稳理性的学霸范源，漂亮亲和的优等生林若泪。四个性格迥异的少年，与一群来自五湖四海的同学，碰撞出一出励志搞笑的青春交响曲。他们在友情、亲情与懵懂的情感交织中，最终收获成长，坚定梦想，勇敢向前飞奔， 创造出属于自己的独一无二的青春回忆录。,"2024,青春,网剧,田鸿杰,季美含,陈康（演员）",电影,,24,24.0
